TransactionID,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,DateTime,Profit,Year,Month,Day,AgeGroup
9450,454,42,Male,City_9,7.0,False,355,Toys_Product,Toys,1,61.02284672,61.02284672,Debit Card,False,6.102284672,True,Unknown,3.0042451088962716,Snowy,Black Friday,3,False,2020-12-07 08:19:35,54.920562047999994,2020,12,7,31-45
9451,396,35,Male,City_2,-1.0,True,531,Electronics_Product,Electronics,1,22.03466786,22.03466786,Debit Card,True,2.203466786,True,Standard,2.0,Sunny,Black Friday,3,False,2022-12-20 16:55:15,19.831201074,2022,12,20,31-45
9452,379,48,Other,City_12,-1.0,True,56,Electronics_Product,Electronics,5,54.76403079,273.820154,Online Payment,False,0.0,True,Express,3.0,Rainy,Christmas Market,5,False,2022-11-13 22:43:48,273.820154,2022,11,13,46-60
9453,66,28,Female,City_14,77.0,False,929,Decorations_Product,Decorations,5,61.56914398,307.8457199,Online Payment,False,30.78457199,False,Unknown,3.0042451088962716,Sunny,Black Friday,3,False,2018-11-23 08:54:21,277.06114791,2018,11,23,18-30
9454,303,26,Female,City_6,83.0,False,970,Clothing_Product,Clothing,1,54.75834244,54.75834244,Cash,True,5.475834244,True,Unknown,3.0042451088962716,Snowy,Black Friday,3,False,2018-11-27 00:41:39,49.282508196,2018,11,27,18-30
9455,377,38,Male,City_3,25.0,False,71,Electronics_Product,Electronics,1,33.24178339,33.24178339,Online Payment,True,3.324178339,False,Unknown,3.0042451088962716,Rainy,Black Friday,1,True,2020-12-22 19:38:37,29.917605051000002,2020,12,22,31-45
9456,90,70,Male,City_19,-1.0,True,325,Electronics_Product,Electronics,5,88.27978963,441.3989481,Cash,True,44.13989481,False,Overnight,4.0,Rainy,Black Friday,4,True,2021-12-18 02:23:54,397.25905329,2021,12,18,60+
9457,377,61,Male,City_12,68.0,False,664,Electronics_Product,Electronics,2,78.26602104,156.5320421,Cash,False,15.65320421,False,Unknown,3.0042451088962716,Sunny,Black Friday,4,True,2018-12-06 23:54:29,140.87883789,2018,12,6,60+
9458,382,35,Other,City_5,-1.0,True,419,Food_Product,Food,3,69.46060279,208.3818084,Debit Card,True,0.0,False,Overnight,1.0,Rainy,Christmas Market,1,True,2020-11-01 21:06:20,208.3818084,2020,11,1,31-45
9459,198,18,Male,City_9,62.0,False,855,Toys_Product,Toys,1,58.19276151,58.19276151,Debit Card,True,5.819276151,False,Unknown,3.0042451088962716,Sunny,Black Friday,2,True,2019-11-07 21:04:34,52.373485359,2019,11,7,18-30
9460,345,65,Other,City_3,-1.0,True,159,Food_Product,Food,1,53.35914454,53.35914454,Online Payment,False,0.0,True,Standard,3.0,Rainy,Christmas Market,3,True,2023-11-20 00:04:07,53.35914454,2023,11,20,60+
9461,285,67,Female,City_16,-1.0,True,46,Decorations_Product,Decorations,2,21.29732539,42.59465079,Online Payment,False,0.0,True,Express,3.0,Rainy,None,1,False,2021-12-23 03:25:08,42.59465079,2021,12,23,60+
9462,195,52,Male,City_19,-1.0,True,492,Food_Product,Food,2,93.25248015,186.5049603,Online Payment,False,18.65049603,False,Overnight,3.0,Rainy,Black Friday,4,False,2019-11-19 20:33:25,167.85446427,2019,11,19,46-60
9463,7,30,Female,City_8,-1.0,True,417,Decorations_Product,Decorations,3,72.63992335,217.91977,Credit Card,False,0.0,False,Standard,5.0,Sunny,Christmas Market,2,True,2018-11-15 09:16:14,217.91977,2018,11,15,31-45
9464,15,26,Female,City_6,-1.0,True,434,Toys_Product,Toys,2,81.37154851,162.743097,Online Payment,False,16.2743097,True,Standard,4.0,Rainy,Black Friday,4,True,2022-11-26 12:32:26,146.4687873,2022,11,26,18-30
9465,226,38,Female,City_4,-1.0,True,476,Electronics_Product,Electronics,5,85.1571916,425.785958,Credit Card,True,42.5785958,True,Express,3.0,Sunny,Black Friday,4,False,2022-11-22 17:11:29,383.2073622,2022,11,22,31-45
9466,427,25,Female,City_17,-1.0,True,492,Decorations_Product,Decorations,1,72.15483985,72.15483985,Debit Card,True,7.215483985,False,Standard,4.0,Sunny,Black Friday,1,False,2022-11-26 15:10:15,64.939355865,2022,11,26,18-30
9467,46,52,Other,City_20,78.0,False,593,Decorations_Product,Decorations,3,37.25276758,111.7583027,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,3,True,2018-11-11 21:53:05,111.7583027,2018,11,11,46-60
9468,208,43,Female,City_3,-1.0,True,46,Electronics_Product,Electronics,1,42.63075826,42.63075826,Online Payment,False,4.263075826,True,Overnight,1.0,Snowy,Black Friday,5,True,2021-12-21 18:57:16,38.367682434,2021,12,21,31-45
9469,251,49,Male,City_20,100.0,False,870,Food_Product,Food,5,96.55716608,482.7858304,Credit Card,True,0.0,False,Unknown,3.0042451088962716,Rainy,None,3,True,2018-12-07 10:01:10,482.7858304,2018,12,7,46-60
9470,131,63,Male,City_2,-1.0,True,605,Food_Product,Food,1,31.13789503,31.13789503,Cash,True,0.0,False,Standard,1.0,Rainy,None,3,True,2019-12-01 15:20:13,31.13789503,2019,12,1,60+
9471,38,64,Other,City_5,-1.0,True,851,Toys_Product,Toys,3,39.49374595,118.4812378,Cash,False,0.0,True,Overnight,3.0,Snowy,Christmas Market,5,True,2022-12-05 08:47:32,118.4812378,2022,12,5,60+
9472,272,64,Male,City_16,-1.0,True,219,Clothing_Product,Clothing,5,41.19262047,205.9631024,Cash,True,20.59631024,True,Express,2.0,Rainy,Black Friday,3,False,2019-12-19 16:30:42,185.36679216,2019,12,19,60+
9473,401,69,Female,City_2,93.0,False,31,Toys_Product,Toys,1,37.02027007,37.02027007,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Rainy,None,4,False,2020-11-04 17:47:29,37.02027007,2020,11,4,60+
9474,211,33,Other,City_14,29.0,False,540,Decorations_Product,Decorations,3,57.29032188,171.8709656,Online Payment,True,17.18709656,True,Unknown,3.0042451088962716,Rainy,Black Friday,1,False,2021-12-15 11:14:33,154.68386904,2021,12,15,31-45
9475,110,45,Female,City_18,17.0,False,791,Electronics_Product,Electronics,1,91.96855689,91.96855689,Cash,False,0.0,False,Unknown,3.0042451088962716,Rainy,None,5,False,2023-11-06 17:45:22,91.96855689,2023,11,6,46-60
9476,358,57,Male,City_18,34.0,False,311,Food_Product,Food,1,69.50440673,69.50440673,Cash,True,0.0,True,Unknown,3.0042451088962716,Rainy,None,1,True,2021-11-15 13:04:17,69.50440673,2021,11,15,46-60
9477,325,49,Other,City_9,-1.0,True,496,Clothing_Product,Clothing,5,80.41008257,402.0504128,Online Payment,True,40.20504128,False,Standard,2.0,Snowy,Black Friday,3,False,2019-12-01 03:12:27,361.84537152,2019,12,1,46-60
9478,254,24,Female,City_11,-1.0,True,122,Electronics_Product,Electronics,3,34.92035626,104.7610688,Debit Card,False,10.47610688,False,Express,4.0,Snowy,Black Friday,1,True,2023-11-29 17:32:37,94.28496192,2023,11,29,18-30
9479,112,38,Female,City_2,50.0,False,539,Decorations_Product,Decorations,3,21.28998379,63.86995138,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,5,True,2019-12-07 04:08:28,63.86995138,2019,12,7,31-45
9480,301,58,Male,City_1,20.0,False,709,Toys_Product,Toys,5,39.89687999,199.4844,Cash,False,0.0,False,Unknown,3.0042451088962716,Rainy,Christmas Market,2,True,2019-12-11 01:23:59,199.4844,2019,12,11,46-60
9481,24,70,Female,City_2,33.0,False,716,Toys_Product,Toys,5,87.41995102,437.0997551,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,2,True,2021-12-10 12:04:07,437.0997551,2021,12,10,60+
9482,285,59,Male,City_10,-1.0,True,553,Electronics_Product,Electronics,3,60.67611621,182.0283486,Debit Card,True,0.0,False,Standard,4.0,Rainy,Christmas Market,5,True,2023-12-30 01:50:14,182.0283486,2023,12,30,46-60
9483,159,38,Female,City_11,12.0,False,206,Food_Product,Food,2,60.17199019,120.3439804,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,None,2,True,2019-12-13 06:12:07,120.3439804,2019,12,13,31-45
9484,277,40,Female,City_20,59.0,False,427,Clothing_Product,Clothing,3,37.79043708,113.3713112,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,1,True,2019-12-16 23:23:46,113.3713112,2019,12,16,31-45
9485,349,28,Female,City_9,-1.0,True,190,Food_Product,Food,3,77.31214981,231.9364494,Debit Card,True,0.0,True,Standard,2.0,Sunny,Christmas Market,4,False,2020-11-18 21:17:19,231.9364494,2020,11,18,18-30
9486,137,65,Male,City_15,95.0,False,153,Electronics_Product,Electronics,4,16.99726965,67.98907859,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,2,False,2022-12-11 03:59:37,67.98907859,2022,12,11,60+
9487,461,65,Other,City_6,59.0,False,977,Food_Product,Food,2,71.64442551,143.288851,Debit Card,False,14.3288851,True,Unknown,3.0042451088962716,Sunny,Black Friday,3,False,2021-11-14 21:02:47,128.9599659,2021,11,14,60+
9488,272,65,Female,City_12,41.0,False,462,Clothing_Product,Clothing,4,67.5816873,270.3267492,Cash,False,0.0,False,Unknown,3.0042451088962716,Rainy,Christmas Market,2,False,2019-12-02 03:14:30,270.3267492,2019,12,2,60+
9489,440,63,Other,City_8,-1.0,True,454,Clothing_Product,Clothing,4,81.73999016,326.9599607,Cash,True,32.69599607,False,Express,1.0,Sunny,Black Friday,1,False,2018-12-26 02:42:34,294.26396463000003,2018,12,26,60+
9490,388,48,Male,City_2,64.0,False,230,Decorations_Product,Decorations,5,34.43690669,172.1845334,Debit Card,True,17.21845334,False,Unknown,3.0042451088962716,Sunny,Black Friday,1,False,2021-11-05 16:19:02,154.96608006,2021,11,5,46-60
9491,233,34,Female,City_18,20.0,False,940,Electronics_Product,Electronics,2,31.13124535,62.26249071,Credit Card,True,6.226249071,True,Unknown,3.0042451088962716,Rainy,Black Friday,1,False,2022-11-11 15:06:17,56.036241639,2022,11,11,31-45
9492,461,37,Other,City_18,-1.0,True,282,Food_Product,Food,5,40.33651115,201.6825558,Online Payment,False,20.16825558,False,Express,3.0,Snowy,Black Friday,1,True,2022-11-24 15:59:33,181.51430022,2022,11,24,31-45
9493,160,51,Other,City_13,-1.0,True,186,Clothing_Product,Clothing,3,41.0616196,123.1848588,Online Payment,True,0.0,False,Express,2.0,Snowy,None,2,False,2019-12-12 02:30:08,123.1848588,2019,12,12,46-60
9494,155,24,Female,City_8,-1.0,True,916,Clothing_Product,Clothing,4,71.58269087,286.3307635,Credit Card,False,28.63307635,False,Overnight,5.0,Snowy,Black Friday,3,False,2023-12-20 14:33:39,257.69768715,2023,12,20,18-30
9495,119,26,Female,City_7,100.0,False,804,Toys_Product,Toys,4,62.22071763,248.8828705,Credit Card,False,24.88828705,True,Unknown,3.0042451088962716,Rainy,Black Friday,4,False,2018-11-15 20:41:36,223.99458345,2018,11,15,18-30
9496,355,68,Other,City_9,-1.0,True,570,Toys_Product,Toys,4,59.91022479,239.6408991,Cash,True,0.0,True,Standard,1.0,Rainy,Christmas Market,3,False,2023-11-09 11:20:26,239.6408991,2023,11,9,60+
9497,203,31,Other,City_16,100.0,False,917,Food_Product,Food,3,32.27664761,96.82994282,Cash,False,0.0,False,Unknown,3.0042451088962716,Sunny,Christmas Market,3,True,2020-11-17 21:01:59,96.82994282,2020,11,17,31-45
9498,124,56,Male,City_10,-1.0,True,551,Decorations_Product,Decorations,1,89.7644032,89.7644032,Debit Card,False,0.0,False,Express,4.0,Sunny,Christmas Market,1,True,2021-11-17 18:31:12,89.7644032,2021,11,17,46-60
9499,127,57,Female,City_7,94.0,False,410,Decorations_Product,Decorations,1,37.50874662,37.50874662,Online Payment,False,3.750874662,True,Unknown,3.0042451088962716,Snowy,Black Friday,2,True,2019-11-30 16:09:37,33.757871957999996,2019,11,30,46-60
9500,423,20,Male,City_10,-1.0,True,772,Clothing_Product,Clothing,3,45.55981177,136.6794353,Cash,True,0.0,True,Overnight,2.0,Sunny,Christmas Market,2,False,2023-12-19 03:35:00,136.6794353,2023,12,19,18-30
9501,350,56,Other,City_13,-1.0,True,874,Clothing_Product,Clothing,5,45.96263274,229.8131637,Online Payment,False,0.0,True,Overnight,5.0,Snowy,None,2,False,2020-12-26 16:54:29,229.8131637,2020,12,26,46-60
9502,156,20,Male,City_18,-1.0,True,751,Toys_Product,Toys,4,88.41861088,353.6744435,Online Payment,False,0.0,True,Express,4.0,Sunny,None,4,True,2018-11-02 04:57:45,353.6744435,2018,11,2,18-30
9503,265,41,Male,City_7,-1.0,True,203,Food_Product,Food,3,87.14404073,261.4321222,Cash,True,0.0,True,Standard,4.0,Rainy,None,1,True,2023-12-01 15:23:06,261.4321222,2023,12,1,31-45
9504,131,69,Other,City_2,59.0,False,837,Toys_Product,Toys,3,70.99395886,212.9818766,Debit Card,False,21.29818766,True,Unknown,3.0042451088962716,Snowy,Black Friday,1,False,2019-11-21 04:16:28,191.68368894,2019,11,21,60+
9505,107,58,Female,City_18,88.0,False,412,Decorations_Product,Decorations,1,46.76064376,46.76064376,Debit Card,False,4.676064376,True,Unknown,3.0042451088962716,Rainy,Black Friday,2,True,2019-12-29 19:00:24,42.084579384,2019,12,29,46-60
9506,244,45,Male,City_17,58.0,False,342,Toys_Product,Toys,2,49.46970096,98.93940191,Cash,True,0.0,True,Unknown,3.0042451088962716,Snowy,None,5,False,2018-12-13 01:27:53,98.93940191,2018,12,13,46-60
9507,95,58,Female,City_10,99.0,False,768,Clothing_Product,Clothing,5,67.57440928,337.8720464,Online Payment,False,33.78720464,False,Unknown,3.0042451088962716,Snowy,Black Friday,3,False,2021-11-19 17:52:52,304.08484176,2021,11,19,46-60
9508,459,27,Female,City_7,51.0,False,423,Food_Product,Food,5,83.60935687,418.0467844,Online Payment,False,0.0,False,Unknown,3.0042451088962716,Rainy,None,3,False,2020-11-21 01:34:18,418.0467844,2020,11,21,18-30
9509,184,18,Other,City_6,27.0,False,303,Electronics_Product,Electronics,5,96.91092601,484.55463,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,None,1,False,2019-12-25 12:10:56,484.55463,2019,12,25,18-30
9510,319,29,Male,City_18,-1.0,True,171,Electronics_Product,Electronics,4,20.76530173,83.06120691,Online Payment,True,0.0,False,Overnight,4.0,Sunny,None,1,False,2022-11-01 18:13:13,83.06120691,2022,11,1,18-30
9511,56,28,Female,City_11,-1.0,True,988,Electronics_Product,Electronics,2,95.94852625,191.8970525,Credit Card,False,0.0,True,Express,2.0,Sunny,None,4,False,2022-11-10 05:44:42,191.8970525,2022,11,10,18-30
9512,131,67,Other,City_1,-1.0,True,639,Decorations_Product,Decorations,2,94.71102866,189.4220573,Credit Card,True,18.94220573,True,Express,2.0,Sunny,Black Friday,3,True,2023-12-10 14:19:12,170.47985157,2023,12,10,60+
9513,462,38,Other,City_2,-1.0,True,743,Clothing_Product,Clothing,3,82.18203281,246.5460984,Debit Card,False,0.0,True,Overnight,2.0,Snowy,None,5,True,2019-11-20 12:04:29,246.5460984,2019,11,20,31-45
9514,41,19,Other,City_8,-1.0,True,981,Electronics_Product,Electronics,4,67.62743406,270.5097362,Debit Card,False,27.05097362,False,Express,5.0,Sunny,Black Friday,2,True,2022-12-04 10:52:12,243.45876258,2022,12,4,18-30
9515,44,51,Male,City_8,14.0,False,797,Clothing_Product,Clothing,5,37.95506186,189.7753093,Online Payment,False,18.97753093,False,Unknown,3.0042451088962716,Sunny,Black Friday,1,True,2019-11-26 00:06:56,170.79777837,2019,11,26,46-60
9516,398,19,Female,City_10,14.0,False,267,Decorations_Product,Decorations,1,36.44358547,36.44358547,Debit Card,False,3.644358547,True,Unknown,3.0042451088962716,Snowy,Black Friday,4,False,2018-11-24 05:35:12,32.799226923,2018,11,24,18-30
9517,382,68,Male,City_6,-1.0,True,909,Food_Product,Food,1,22.34034947,22.34034947,Online Payment,False,0.0,True,Express,3.0,Snowy,None,2,False,2022-12-15 15:00:23,22.34034947,2022,12,15,60+
9518,99,62,Male,City_16,42.0,False,12,Toys_Product,Toys,2,85.11670119,170.2334024,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Rainy,None,2,False,2022-12-12 06:22:17,170.2334024,2022,12,12,60+
9519,48,24,Female,City_5,-1.0,True,820,Decorations_Product,Decorations,2,47.84328651,95.68657303,Cash,True,0.0,True,Standard,4.0,Snowy,Christmas Market,4,False,2023-11-19 00:16:00,95.68657303,2023,11,19,18-30
9520,20,22,Other,City_6,-1.0,True,654,Food_Product,Food,2,78.61276286,157.2255257,Credit Card,True,0.0,False,Express,4.0,Sunny,Christmas Market,3,True,2022-12-19 16:28:29,157.2255257,2022,12,19,18-30
9521,343,70,Female,City_1,79.0,False,313,Decorations_Product,Decorations,3,31.43813626,94.31440878,Debit Card,False,9.431440878,True,Unknown,3.0042451088962716,Rainy,Black Friday,4,True,2018-11-10 19:59:11,84.88296790199999,2018,11,10,60+
9522,23,37,Other,City_4,95.0,False,871,Decorations_Product,Decorations,5,83.65204912,418.2602456,Debit Card,False,41.82602456,True,Unknown,3.0042451088962716,Rainy,Black Friday,5,False,2019-11-22 06:13:37,376.43422104,2019,11,22,31-45
9523,62,50,Other,City_9,89.0,False,125,Decorations_Product,Decorations,1,52.66379599,52.66379599,Cash,False,5.266379599,False,Unknown,3.0042451088962716,Sunny,Black Friday,5,True,2019-11-17 03:32:30,47.39741639099999,2019,11,17,46-60
9524,378,70,Male,City_4,48.0,False,949,Toys_Product,Toys,3,51.83223439,155.4967032,Debit Card,False,0.0,True,Unknown,3.0042451088962716,Snowy,None,2,False,2018-12-11 22:02:11,155.4967032,2018,12,11,60+
9525,58,64,Female,City_7,-1.0,True,651,Decorations_Product,Decorations,4,40.14550819,160.5820327,Online Payment,True,0.0,True,Standard,3.0,Snowy,Christmas Market,2,False,2022-12-21 05:23:18,160.5820327,2022,12,21,60+
9526,85,27,Other,City_19,-1.0,True,894,Decorations_Product,Decorations,5,36.72616553,183.6308276,Online Payment,False,0.0,False,Overnight,2.0,Rainy,None,4,True,2023-12-04 05:13:40,183.6308276,2023,12,4,18-30
9527,444,33,Other,City_15,-1.0,True,929,Electronics_Product,Electronics,2,39.87440298,79.74880597,Cash,True,0.0,True,Express,3.0,Rainy,None,2,True,2019-11-03 07:57:57,79.74880597,2019,11,3,31-45
9528,374,42,Other,City_3,83.0,False,427,Clothing_Product,Clothing,2,37.54171859,75.08343719,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Sunny,None,1,False,2019-12-24 03:01:53,75.08343719,2019,12,24,31-45
9529,424,40,Other,City_1,-1.0,True,557,Toys_Product,Toys,3,22.53457963,67.6037389,Credit Card,False,6.76037389,True,Overnight,3.0,Rainy,Black Friday,5,False,2018-12-22 13:10:12,60.84336501,2018,12,22,31-45
9530,157,24,Female,City_11,-1.0,True,353,Electronics_Product,Electronics,5,75.42182803,377.1091402,Online Payment,True,0.0,False,Express,4.0,Rainy,Christmas Market,2,True,2018-11-02 20:57:28,377.1091402,2018,11,2,18-30
9531,28,19,Other,City_3,-1.0,True,170,Toys_Product,Toys,2,76.83434527,153.6686905,Credit Card,False,0.0,False,Standard,2.0,Snowy,Christmas Market,4,False,2018-12-26 09:12:08,153.6686905,2018,12,26,18-30
9532,154,59,Female,City_15,44.0,False,640,Clothing_Product,Clothing,4,96.3836909,385.5347636,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,1,False,2019-11-13 15:34:27,385.5347636,2019,11,13,46-60
9533,139,48,Female,City_9,7.0,False,506,Clothing_Product,Clothing,1,25.02853398,25.02853398,Debit Card,True,2.502853398,True,Unknown,3.0042451088962716,Rainy,Black Friday,3,True,2018-12-28 22:15:09,22.525680582,2018,12,28,46-60
9534,243,41,Other,City_19,51.0,False,548,Decorations_Product,Decorations,5,71.37593243,356.8796622,Cash,True,35.68796622,True,Unknown,3.0042451088962716,Sunny,Black Friday,4,True,2019-12-30 00:35:29,321.19169597999996,2019,12,30,31-45
9535,234,62,Male,City_16,-1.0,True,349,Toys_Product,Toys,2,22.54056665,45.0811333,Online Payment,False,0.0,False,Overnight,5.0,Sunny,None,3,True,2022-12-16 09:22:10,45.0811333,2022,12,16,60+
9536,280,61,Female,City_14,73.0,False,779,Food_Product,Food,4,65.40371013,261.6148405,Credit Card,False,26.16148405,False,Unknown,3.0042451088962716,Snowy,Black Friday,2,False,2019-12-06 00:17:20,235.45335645,2019,12,6,60+
9537,168,70,Female,City_13,9.0,False,337,Clothing_Product,Clothing,2,73.30007505,146.6001501,Cash,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,5,True,2020-12-24 07:13:40,146.6001501,2020,12,24,60+
9538,79,34,Female,City_9,-1.0,True,209,Clothing_Product,Clothing,4,23.61460945,94.45843779,Cash,True,0.0,False,Standard,5.0,Rainy,Christmas Market,2,True,2020-12-15 12:04:24,94.45843779,2020,12,15,31-45
9539,87,68,Female,City_7,76.0,False,762,Electronics_Product,Electronics,1,95.84065669,95.84065669,Credit Card,False,9.584065669,False,Unknown,3.0042451088962716,Rainy,Black Friday,5,False,2021-12-20 21:46:25,86.256591021,2021,12,20,60+
9540,267,47,Male,City_1,-1.0,True,487,Clothing_Product,Clothing,1,61.77974827,61.77974827,Cash,True,0.0,False,Standard,1.0,Snowy,Christmas Market,3,True,2021-12-29 11:15:49,61.77974827,2021,12,29,46-60
9541,383,57,Male,City_2,-1.0,True,721,Toys_Product,Toys,3,13.75554395,41.26663186,Cash,True,4.126663186,False,Standard,2.0,Rainy,Black Friday,5,True,2023-11-27 10:35:10,37.139968673999995,2023,11,27,46-60
9542,150,57,Male,City_7,59.0,False,406,Electronics_Product,Electronics,4,84.45209197,337.8083679,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,None,5,True,2020-12-01 16:11:56,337.8083679,2020,12,1,46-60
9543,293,65,Other,City_13,22.0,False,27,Electronics_Product,Electronics,5,71.5939429,357.9697145,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,2,True,2021-11-03 16:37:17,357.9697145,2021,11,3,60+
9544,368,31,Other,City_18,-1.0,True,139,Toys_Product,Toys,3,24.39625085,73.18875254,Cash,False,0.0,False,Standard,4.0,Rainy,None,5,True,2021-12-20 06:12:13,73.18875254,2021,12,20,31-45
9545,251,48,Male,City_9,47.0,False,411,Toys_Product,Toys,5,18.0345422,90.17271099,Debit Card,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,4,False,2020-11-12 11:19:49,90.17271099,2020,11,12,46-60
9546,432,65,Other,City_1,-1.0,True,582,Decorations_Product,Decorations,1,24.51176814,24.51176814,Credit Card,False,2.451176814,False,Standard,4.0,Snowy,Black Friday,1,False,2018-11-26 22:59:25,22.060591326,2018,11,26,60+
9547,401,64,Female,City_8,-1.0,True,273,Electronics_Product,Electronics,4,27.33956376,109.358255,Credit Card,False,10.9358255,False,Overnight,3.0,Rainy,Black Friday,2,True,2020-12-07 14:08:32,98.42242949999999,2020,12,7,60+
9548,193,33,Female,City_8,-1.0,True,944,Toys_Product,Toys,1,19.30830421,19.30830421,Cash,False,0.0,True,Express,3.0,Sunny,Christmas Market,3,False,2023-12-21 11:16:55,19.30830421,2023,12,21,31-45
9549,462,31,Female,City_15,73.0,False,836,Food_Product,Food,2,66.49627499,132.99255,Debit Card,True,13.299255,False,Unknown,3.0042451088962716,Snowy,Black Friday,3,True,2020-11-02 14:37:41,119.69329499999999,2020,11,2,31-45
9550,370,44,Other,City_8,34.0,False,165,Electronics_Product,Electronics,1,16.64614751,16.64614751,Debit Card,False,0.0,True,Unknown,3.0042451088962716,Snowy,None,4,True,2020-12-15 06:15:34,16.64614751,2020,12,15,31-45
9551,61,63,Male,City_13,51.0,False,836,Decorations_Product,Decorations,2,39.90434817,79.80869635,Debit Card,False,7.980869635,True,Unknown,3.0042451088962716,Rainy,Black Friday,5,True,2021-11-19 18:46:16,71.827826715,2021,11,19,60+
9552,297,61,Male,City_11,-1.0,True,383,Decorations_Product,Decorations,2,76.70739693,153.4147939,Cash,True,0.0,False,Overnight,4.0,Sunny,None,3,False,2021-11-30 10:53:53,153.4147939,2021,11,30,60+
9553,96,35,Female,City_18,2.0,False,876,Clothing_Product,Clothing,4,95.74806555,382.9922622,Online Payment,True,38.29922622,False,Unknown,3.0042451088962716,Snowy,Black Friday,5,False,2019-11-02 15:35:07,344.69303598000005,2019,11,2,31-45
9554,125,31,Other,City_16,96.0,False,993,Electronics_Product,Electronics,5,56.82042349,284.1021175,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,None,2,False,2021-12-12 00:21:28,284.1021175,2021,12,12,31-45
9555,410,18,Other,City_14,98.0,False,144,Toys_Product,Toys,5,82.90984268,414.5492134,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Sunny,None,4,True,2019-12-29 06:27:48,414.5492134,2019,12,29,18-30
9556,500,68,Other,City_5,10.0,False,213,Clothing_Product,Clothing,1,50.06677155,50.06677155,Online Payment,True,5.006677155,False,Unknown,3.0042451088962716,Snowy,Black Friday,4,True,2021-11-04 15:27:29,45.060094395,2021,11,4,60+
9557,81,57,Male,City_20,-1.0,True,142,Food_Product,Food,1,81.29597745,81.29597745,Credit Card,False,8.129597745,True,Express,4.0,Sunny,Black Friday,2,True,2022-12-30 19:47:35,73.166379705,2022,12,30,46-60
9558,409,47,Female,City_7,-1.0,True,972,Clothing_Product,Clothing,2,46.66373467,93.32746935,Debit Card,True,9.332746935,False,Standard,5.0,Rainy,Black Friday,2,False,2023-11-23 16:27:52,83.994722415,2023,11,23,46-60
9559,301,47,Female,City_13,24.0,False,154,Toys_Product,Toys,5,87.10908784,435.5454392,Online Payment,False,43.55454392,True,Unknown,3.0042451088962716,Snowy,Black Friday,1,True,2018-11-23 16:01:29,391.99089527999996,2018,11,23,46-60
9560,474,60,Female,City_12,67.0,False,248,Food_Product,Food,2,24.76478946,49.52957892,Online Payment,True,4.952957892,False,Unknown,3.0042451088962716,Sunny,Black Friday,4,True,2018-12-07 20:03:33,44.576621028,2018,12,7,60+
9561,317,26,Male,City_20,15.0,False,304,Food_Product,Food,5,58.10534102,290.5267051,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,5,True,2023-11-02 15:41:09,290.5267051,2023,11,2,18-30
9562,441,50,Other,City_18,-1.0,True,961,Food_Product,Food,1,99.65621369,99.65621369,Cash,False,0.0,False,Standard,5.0,Sunny,Christmas Market,1,True,2022-12-09 12:10:29,99.65621369,2022,12,9,46-60
9563,184,19,Other,City_16,44.0,False,549,Food_Product,Food,1,91.70017357,91.70017357,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,1,True,2019-12-19 04:51:09,91.70017357,2019,12,19,18-30
9564,2,50,Female,City_3,49.0,False,337,Electronics_Product,Electronics,3,90.44435179,271.3330554,Cash,True,27.13330554,True,Unknown,3.0042451088962716,Sunny,Black Friday,4,True,2021-12-02 07:05:47,244.19974985999997,2021,12,2,46-60
9565,12,52,Male,City_6,37.0,False,128,Food_Product,Food,4,53.03494671,212.1397868,Cash,True,0.0,True,Unknown,3.0042451088962716,Snowy,None,2,False,2021-11-05 09:21:06,212.1397868,2021,11,5,46-60
9566,248,39,Male,City_2,53.0,False,24,Clothing_Product,Clothing,2,95.42338395,190.8467679,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,3,True,2021-12-21 00:24:18,190.8467679,2021,12,21,31-45
